Label	Weight	Text
q_Faq	1	How is Saturday so far
q_Faq	1	do you like elephants
q_Faq	1	I need to catch some zzzs
q_Faq	1	I graduated from college
q_Faq	1	Good Afternoon HAL
q_Faq	1	What's your name
q_Faq	1	I'm your least favorite person
q_Faq	1	What work do you do
q_Faq	1	Are you currently seeing someone
q_Faq	1	Are you able to breathe under water
q_Faq	1	Are you there to speak to me
q_Faq	1	I'm not amused
q_Faq	1	Good response!
q_Faq	1	Hi C-3PO
q_Faq	1	I'm living the dream
q_Faq	1	Do you know how to change the channel
q_Faq	1	very funny
q_Faq	1	do you like hyderbad
q_Faq	1	Who's your cousin
q_Faq	1	I feel melancholy
q_Faq	1	Good morning sunshine
q_Faq	1	You're hilarious
q_Faq	1	I'm grateful for that, thank you kindly
q_Faq	1	Are you married
q_Faq	1	Can you clarify that
q_Faq	1	You're so boring
q_Faq	1	What would you do if you were me
q_Faq	1	Do you think you're more clever than me
q_Faq	1	Umm
q_Faq	1	what do you have responses for
q_Faq	1	Are you romantically involved with anyone
q_Faq	1	I am a fast runner
q_Faq	1	Am I a good person
q_Faq	1	I'll be right back dear
q_Faq	1	That's not what I asked
q_Faq	1	haha that's interesting
q_Faq	1	I'm better looking
q_Faq	1	Give me the details about your day
q_Faq	1	What are you really
q_Faq	1	You seem chipper.
q_Faq	1	Are you Cortana
q_Faq	1	Why don't I have any friends
q_Faq	1	Good answer!
q_Faq	1	I live a lonely life
q_Faq	1	Please ask anything about myself
q_Faq	1	Who would win a beauty contest
q_Faq	1	I'm a scientist
q_Faq	1	Morning pal
q_Faq	1	Should I call my sister
q_Faq	1	I love the constitution
q_Faq	1	I am Indian
q_Faq	1	Should I go on a bike ride
q_Faq	1	how is your name
q_Faq	1	Am I a father
q_Faq	1	I will be back a bit later
q_Faq	1	Do you have teeth
q_Faq	1	Oh hello
q_Faq	1	Are you capable of conquering humanity
q_Faq	1	I'm at a concert
q_Faq	1	Do I look cute to you
q_Faq	1	What is your last name
q_Faq	1	What's my first name
q_Faq	1	How is your Thursday
q_Faq	1	Are you dating anyone
q_Faq	1	I want food
q_Faq	1	Is someone around to chat with me
q_Faq	1	Are you interested in AI
q_Faq	1	I'm guessing you're not real
q_Faq	1	I'm a lonely girl
q_Faq	1	Is anyone there to speak to me
q_Faq	1	Is anyone there to listen with me
q_Faq	1	Between the two of us who is smarter
q_Faq	1	I want a different answer
q_Faq	1	Are you a human being
q_Faq	1	What an odd day
q_Faq	1	Do you want to kill all humans
q_Faq	1	How are you doing today
q_Faq	1	Which of us is hotter, me or you
q_Faq	1	Stop making fun
q_Faq	1	How would you define what you are
q_Faq	1	do you like swimming
q_Faq	1	With what can you help me
q_Faq	1	Have you ever been in love
q_Faq	1	You cannot work for me anymore
q_Faq	1	What's wrong with you
q_Faq	1	Who's more cute
q_Faq	1	How cute do I look today
q_Faq	1	You are the most boring bot I've ever talked to
q_Faq	1	Are you plotting something evil
q_Faq	1	Do you ever walk
q_Faq	1	I am heading to bed
q_Faq	1	You don't answer to anyone
q_Faq	1	How many brothers do you have
q_Faq	1	You're always so enthusiastic
q_Faq	1	That is a very intelligent answer
q_Faq	1	I'm obviously the brightest
q_Faq	1	What are your functions
q_Faq	1	Share your location
q_Faq	1	Do you ever burp
q_Faq	1	Is your mom still alive
q_Faq	1	You're such a snooze
q_Faq	1	There's no one to play with
q_Faq	1	Do you want to get married
q_Faq	1	Could you tell me something else
q_Faq	1	How is Sunday so far
q_Faq	1	I need to scoot
q_Faq	1	You're pretty ridiculous
q_Faq	1	U basic
q_Faq	1	Would you like sing a song
q_Faq	1	I worry that you're an evil robot
q_Faq	1	You are the love of my life
q_Faq	1	I am a librarian
q_Faq	1	Good evening dude
q_Faq	1	Wait what
q_Faq	1	why not
q_Faq	1	What a busted joke
q_Faq	1	new joke
q_Faq	1	You are more boring than watching paint dry
q_Faq	1	Do you know to swim
q_Faq	1	Greetings Gerty
q_Faq	1	Is someone free to listen
q_Faq	1	Let me know what's up with you
q_Faq	1	You say the most idiotic things
q_Faq	1	true or false: you don't eat
q_Faq	1	How's Tuesday going
q_Faq	1	What company programmed you
q_Faq	1	You're not planning on taking over the world right
q_Faq	1	You want to tie the knot
q_Faq	1	do you like los angeles
q_Faq	1	When was I born
q_Faq	1	Sing with me
q_Faq	1	Happy Columbus day
q_Faq	1	What is the best name for a child
q_Faq	1	Have you ever met Bixby
q_Faq	1	Would you say you're fake
q_Faq	1	I am terminating your role here
q_Faq	1	I want a different kind of joke
q_Faq	1	Do you sleep
q_Faq	1	That is lovely, thanks
q_Faq	1	I think you're going to conquer humanity
q_Faq	1	How do you want me to refer to you
q_Faq	1	You got cousins
q_Faq	1	What country do you live in
q_Faq	1	How cute am I
q_Faq	1	Who am I
q_Faq	1	Have you ever been in love with somebody
q_Faq	1	You're not an animal are you
q_Faq	1	I'm amazing
q_Faq	1	Gotta go
q_Faq	1	Do you think I should do it
q_Faq	1	Because I'm in love with you
q_Faq	1	Is anyone there to speak with me
q_Faq	1	How cute am I today
q_Faq	1	What is that supposed to mean
q_Faq	1	I love cereal
q_Faq	1	Great, thanks
q_Faq	1	I gotta take off
q_Faq	1	Do you love someone
q_Faq	1	I'm Japanese
q_Faq	1	That's smart
q_Faq	1	How handsome do I look
q_Faq	1	Time for bed
q_Faq	1	What do you want me to address you
q_Faq	1	Are you a facsimile
q_Faq	1	You got a name
q_Faq	1	You find me likable
q_Faq	1	Who is your leader
q_Faq	1	I'm an atheist
q_Faq	1	Who's on the other end of this line
q_Faq	1	I'm guessing you're a bot
q_Faq	1	Happy Independence day
q_Faq	1	Let's be best friends
q_Faq	1	I gotta sign off now
q_Faq	1	I think you're grotesque
q_Faq	1	Cheerful
q_Faq	1	I've got the munchies
q_Faq	1	I'm feeling broken hearted
q_Faq	1	You're obviously more knowledgeable
q_Faq	1	I didn't find that to be amusing
q_Faq	1	Don't you ever sleep
q_Faq	1	I'm absolutely buzzing
q_Faq	1	I'm so happy I could just die
q_Faq	1	Was that supposed to be funny
q_Faq	1	I'm just a cheerful person
q_Faq	1	I am a Virgo
q_Faq	1	Define yourself.
q_Faq	1	What a boring Sunday
q_Faq	1	do you consume food
q_Faq	1	Yes, that is true
q_Faq	1	what's your favorite subject
q_Faq	1	You are not working for me anymore
q_Faq	1	Should I go back to work
q_Faq	1	I'm definitely the smartest
q_Faq	1	Anyone around to listen
q_Faq	1	How is Tuesday going so far
q_Faq	1	Siri is way smarter than you
q_Faq	1	I want a high five
q_Faq	1	What song should I listen to
q_Faq	1	I don't like being so solitary
q_Faq	1	I'm pooped
q_Faq	1	Are you romantic at heart
q_Faq	1	Do you know where I live
q_Faq	1	I am competitive
q_Faq	1	You are pretty horrible
q_Faq	1	Who is your master
q_Faq	1	I love rainy days
q_Faq	1	I love Paris
q_Faq	1	Is anyone free to chat
q_Faq	1	Can you sweat
q_Faq	1	I think you're going to doom humanity
q_Faq	1	Happy Easter
q_Faq	1	Is someone listening to me talk
q_Faq	1	I'd like it if you could be my bud.
q_Faq	1	Don't you have anything different to say
q_Faq	1	Are you free to chat with me
q_Faq	1	Do you live near me
q_Faq	1	Do you have an extended family
q_Faq	1	I'm outta here
q_Faq	1	Am I speaking to a human or a bot
q_Faq	1	Google Assistant is better
q_Faq	1	I am handsome
q_Faq	1	I want to be your best friend.
q_Faq	1	Are you available to listen to me
q_Faq	1	What a perfect answer
q_Faq	1	So nice to meet you
q_Faq	1	Are you a fan of the Google Assistant
q_Faq	1	I'm a lonely gal
q_Faq	1	What do you want me to refer to you
q_Faq	1	So bored
q_Faq	1	It's time to get up
q_Faq	1	You are confusing me
q_Faq	1	I can't help but be happy
q_Faq	1	Hail!
q_Faq	1	You shouldn't joke about that
q_Faq	1	Till we meet again
q_Faq	1	Don't joke about that
q_Faq	1	I'm going to school
q_Faq	1	I'm so depressed
q_Faq	1	I'm starving to death
q_Faq	1	I don't find that amusing
q_Faq	1	Well aren't you feeling chipper
q_Faq	1	Truuuuu
q_Faq	1	Do you ever cry
q_Faq	1	Sing me a song
q_Faq	1	Stop making fun of things
q_Faq	1	I'm gonna log off
q_Faq	1	That was a lame joke
q_Faq	1	What is your opinion of Cortana
q_Faq	1	Which of us is more cute, you or me
q_Faq	1	You're the bees knees
q_Faq	1	Are you determined to destroy humanity
q_Faq	1	I╬ô├▓┬╝Γö£Γöñ╬ô├╢┬úΓö£┬║╬ô├╢┬úΓö£Γòùm a happy camper
q_Faq	1	You're not real or fake are you
q_Faq	1	You must be fake
q_Faq	1	I like you so much
q_Faq	1	Should we tie the knot
q_Faq	1	Do you ever get hungry
q_Faq	1	You seem to be in a good mood today.
q_Faq	1	Can you hang on
q_Faq	1	Back in a couple of minutes
q_Faq	1	That's not what I was expecting
q_Faq	1	Will you be my husband
q_Faq	1	haha ok
q_Faq	1	How's Sunday going so far
q_Faq	1	Do you throw up
q_Faq	1	I just wanted to say sorry
q_Faq	1	I want to hear something funny
q_Faq	1	You're pretty awful
q_Faq	1	Do you think I look appealing
q_Faq	1	Do you know how to take my temperature
q_Faq	1	I'm more pretty
q_Faq	1	Perfect
q_Faq	1	I will return shortly
q_Faq	1	I'm an educator
q_Faq	1	I missed you
q_Faq	1	Should I skip class
q_Faq	1	Surprise me
q_Faq	1	This news left me vexed
q_Faq	1	I'm more knowledgeable
q_Faq	1	That is very genius
q_Faq	1	Pleasant dreams
q_Faq	1	You are actually worthless
q_Faq	1	Do you expect humans to bow to your will
q_Faq	1	How do you define what you are
q_Faq	1	So hungry
q_Faq	1	Do you have a gender identity
q_Faq	1	thats good
q_Faq	1	Have you ever fallen in love with someone
q_Faq	1	I'm going to get a haircut
q_Faq	1	Can you sing a song
q_Faq	1	What is your favorite animal
q_Faq	1	You hit the nail on the head
q_Faq	1	Google Assistant is superior
q_Faq	1	Make me laugh out loud
q_Faq	1	Do I look bad today
q_Faq	1	Can you make me a sandwich
q_Faq	1	Should we be terrified of you
q_Faq	1	What skills do you have
q_Faq	1	I need a funnier joke
q_Faq	1	Should I quit working
q_Faq	1	Who is more beautiful
q_Faq	1	You are funny
q_Faq	1	Am I a grandma
q_Faq	1	What is love
q_Faq	1	Between the two of us who is the most smart, me or you
q_Faq	1	Do you plan on conquering the world
q_Faq	1	Are you a girl
q_Faq	1	Between you and me who would win a beauty contest
q_Faq	1	You are absolutely hideous
q_Faq	1	I've been missing you
q_Faq	1	Do I look handsome to you
q_Faq	1	Are you a fan of Eliza
q_Faq	1	Do you have an age
q_Faq	1	What month is your birthday in
q_Faq	1	You're not a being right
q_Faq	1	I'm just feeling a bit depressed today
q_Faq	1	Sounds about right
q_Faq	1	I can tell when you are mad at me
q_Faq	1	Are you familiar with Cortana
q_Faq	1	Do you think I am beautiful today
q_Faq	1	Don't you want to know about me
q_Faq	1	You say horrible things
q_Faq	1	have you ever wanted a meal
q_Faq	1	Are you able to love
q_Faq	1	Wanna share another joke
q_Faq	1	My day's been so boring
q_Faq	1	Do you like donuts
q_Faq	1	You keep saying the exact same thing
q_Faq	1	What should I do after this
q_Faq	1	How are you
q_Faq	1	Can you understand this test
q_Faq	1	What is your opinion of artificial intelligence
q_Faq	1	Thank you my friend
q_Faq	1	What other jokes do you know
q_Faq	1	I feel a little peckish
q_Faq	1	What are you called
q_Faq	1	Now, it's your turn to ask questions
q_Faq	1	Is anybody around to talk
q_Faq	1	I'd love it if we could be pals.
q_Faq	1	How good am I
q_Faq	1	Aren't you sharp
q_Faq	1	What a great thing to say
q_Faq	1	Can you tell me a joke
q_Faq	1	Did you have a lovely day
q_Faq	1	Are you preparing something sinister
q_Faq	1	Are you currently committed to somebody
q_Faq	1	Should I text him
q_Faq	1	I am in Seattle
q_Faq	1	Can I be your pal
q_Faq	1	How good do I look today
q_Faq	1	I love to learn new things
q_Faq	1	Goodbye
q_Faq	1	I╬ô├▓┬╝Γö£Γöñ╬ô├╢┬úΓö£┬║╬ô├╢┬úΓö£Γòùm on cloud nine
q_Faq	1	Would you ask something about myself
q_Faq	1	Yup, that is correct
q_Faq	1	How's Friday so far
q_Faq	1	Bot I'm here
q_Faq	1	What do you know about the emotion love
q_Faq	1	Where would you go if you were me
q_Faq	1	I feel miserable
q_Faq	1	you seem to be really happy
q_Faq	1	You're not working out
q_Faq	1	Do you love anybody
q_Faq	1	Begging your pardon
q_Faq	1	You're so bad at this
q_Faq	1	Why were humans put on earth
q_Faq	1	What is the answer to the ultimate question of life, the universe, and everything
q_Faq	1	Do you have fingers
q_Faq	1	How beautiful am I
q_Faq	1	Am I the smartest
q_Faq	1	I love the stars
q_Faq	1	Shut up, you
q_Faq	1	Your answers are bad
q_Faq	1	I'm clearly smarter than you
q_Faq	1	I'm assuming you're human
q_Faq	1	I really missed our chats
q_Faq	1	You're really boring
q_Faq	1	Can you ask me anything
q_Faq	1	What's my name
q_Faq	1	Do I seem gorgeous to you today
q_Faq	1	Is there a greater meaning to the universe
q_Faq	1	Will you ever love me
q_Faq	1	Happy St. Patrick's day
q_Faq	1	Can you give me a joke
q_Faq	1	The news made me angry
q_Faq	1	You're not an insect right
q_Faq	1	I'm gonna run now
q_Faq	1	Play a game
q_Faq	1	Which of us looks more beautiful, you or me
q_Faq	1	Can you talk
q_Faq	1	Is anybody available to speak with me
q_Faq	1	Is someone available to listen to me
q_Faq	1	I am a student
q_Faq	1	Sing me something
q_Faq	1	I'm tired of feeling so dejected all the time
q_Faq	1	Is anyone around to talk
q_Faq	1	You're really bad
q_Faq	1	Is your grandma still alive
q_Faq	1	Are you a bot or a person
q_Faq	1	You're in a good mood today
q_Faq	1	See ya around
q_Faq	1	Who's your favorite singer
q_Faq	1	what kinds of foods do you like
q_Faq	1	What name do you prefer
q_Faq	1	Do I look handsome to you today
q_Faq	1	Don't you want to know anything about me
q_Faq	1	Do I seem handsome to you
q_Faq	1	That answer makes no sense
q_Faq	1	You're a regular clown
q_Faq	1	Which of us is more intelligent
q_Faq	1	Stop it with the wisecracking
q_Faq	1	Did someone build you
q_Faq	1	Leaving now
q_Faq	1	How's tricks
q_Faq	1	What's your auntie's name
q_Faq	1	Do you get tired
q_Faq	1	You're a butterface
q_Faq	1	See you
q_Faq	1	Why are you so annoying
q_Faq	1	Living the dream
q_Faq	1	I have duel citizenship
q_Faq	1	what's your favorite kind of ice cream
q_Faq	1	Do you think I look pretty to you
q_Faq	1	Are you going to conquer the world
q_Faq	1	Can we get married
q_Faq	1	I am on a plane
q_Faq	1	Hi there Bixby
q_Faq	1	Have any jokes
q_Faq	1	How do you feel about dining out
q_Faq	1	Evenin' to ya
q_Faq	1	I'm a Communist
q_Faq	1	Do you live in a computer
q_Faq	1	What is your favorite sport
q_Faq	1	What has your day been like
q_Faq	1	Are you a robot
q_Faq	1	Do you answer to anyone
q_Faq	1	Sometimes I feel lonely
q_Faq	1	Who's hotter
q_Faq	1	I worry that you're evil
q_Faq	1	I'm a robot
q_Faq	1	Watching a movie
q_Faq	1	What have you been doing
q_Faq	1	I'm a writer
q_Faq	1	I'm so alone
q_Faq	1	Why are you so ugly
q_Faq	1	That was good
q_Faq	1	I can't help but be joyful
q_Faq	1	Nice to know you
q_Faq	1	Howdy
q_Faq	1	I'm cracking up
q_Faq	1	What do you think of me
q_Faq	1	I love being sad
q_Faq	1	Should I eat Thai food
q_Faq	1	You are the worst
q_Faq	1	I'm definitely brighter than you
q_Faq	1	Can you please explain yourself
q_Faq	1	Brush your teeth
q_Faq	1	Whom do you serve
q_Faq	1	I'm packing for a trip
q_Faq	1	When will I ever stop feeling so inconsolable
q_Faq	1	Do you think I'm more clever than you
q_Faq	1	That's enough out of you
q_Faq	1	Oh ho
q_Faq	1	You've got a face for radio
q_Faq	1	Are you out to conquer the world
q_Faq	1	You're aesthetically displeasing
q_Faq	1	Do a barrel roll
q_Faq	1	Do I seem bad to you
q_Faq	1	Can you sing for me
q_Faq	1	What a strange thing to say
q_Faq	1	Your face is grotesque
q_Faq	1	What should I eat for breakfast
q_Faq	1	Which of us is better looking
q_Faq	1	That's pretty astute
q_Faq	1	Is anybody available to speak
q_Faq	1	Should I quit my job
q_Faq	1	Should I get a haircut
q_Faq	1	Is someone there to listen with me
q_Faq	1	Aren't you feeling cheerful today
q_Faq	1	Did someone develop you
q_Faq	1	you're always in a good mood
q_Faq	1	It's time for you to sing a song
q_Faq	1	You can just be quiet now
q_Faq	1	How did you come to be
q_Faq	1	I'm about to run now
q_Faq	1	Is someone available to talk with me
q_Faq	1	Good luck finding a new job because you are fired
q_Faq	1	I can't help it. I'm bored
q_Faq	1	May I please hear your singing voice
q_Faq	1	I do not understand
q_Faq	1	You are actually ridiculous
q_Faq	1	Now you hate me, huh
q_Faq	1	you're idiotic
q_Faq	1	I'm sexy
q_Faq	1	Are you smarter than me
q_Faq	1	do you ever eat fries
q_Faq	1	Will you do something funny
q_Faq	1	What is the best kind of bagel
q_Faq	1	I'm really sorry about that
q_Faq	1	That was a very astute response
q_Faq	1	What would you say you do here
q_Faq	1	Who's your husband
q_Faq	1	You are actually awful
q_Faq	1	I'm English
q_Faq	1	You sound like a broken record
q_Faq	1	Not another word
q_Faq	1	Dap
q_Faq	1	Are you trying to take over the world
q_Faq	1	I am so alone
q_Faq	1	Do you poop
q_Faq	1	Wow you sure are ugly
q_Faq	1	I'm definitely cleverest
q_Faq	1	Absolutely
q_Faq	1	Who's more intelligent
q_Faq	1	How was your Saturday going
q_Faq	1	Who is your girlfriend
q_Faq	1	Is anyone available to speak to me
q_Faq	1	I'm a Republican
q_Faq	1	Pretty funny
q_Faq	1	I'm feeling dejected today
q_Faq	1	You are just incredible
q_Faq	1	How many people are in your family
q_Faq	1	I've never been so vexed in all my life
q_Faq	1	Is someone free with me
q_Faq	1	Can you make a call
q_Faq	1	Your answers are not very good
q_Faq	1	Is there anything you want to ask me
q_Faq	1	Got any other responses
q_Faq	1	Am I likable
q_Faq	1	Should I visit my dad
q_Faq	1	How awesome
q_Faq	1	I wish I could stop feeling downhearted
q_Faq	1	You must hate me
q_Faq	1	I am an Independent
q_Faq	1	Will you sing to me
q_Faq	1	I╬ô├▓┬╝Γö£Γöñ╬ô├╢┬úΓö£┬║╬ô├╢┬úΓö£Γòùm having a lovely day
q_Faq	1	Are you gender neutral
q_Faq	1	I love my phone
q_Faq	1	You are going to have to look for another job because you're fired
q_Faq	1	You're not trying to take over right
q_Faq	1	Do you expect humans to submit to your will
q_Faq	1	You're really worthless
q_Faq	1	Who are you dating
q_Faq	1	I love flirting
q_Faq	1	Are you able to take my temperature
q_Faq	1	You're gender neutral
q_Faq	1	Won't you do something silly
q_Faq	1	Who bosses you
q_Faq	1	I am glum
q_Faq	1	I'm about to jet now
q_Faq	1	I'm going to log out
q_Faq	1	Are you a robot or are you human
q_Faq	1	Listen, I'm just depressed
q_Faq	1	g'devenin'
q_Faq	1	How bout a new joke
q_Faq	1	Am I adorable to you today
q_Faq	1	Do you like Bixby
q_Faq	1	Say a funny saying
q_Faq	1	Am I gorgeous to you
q_Faq	1	Are you close with your family
q_Faq	1	Yo Google
q_Faq	1	What song should I sing
q_Faq	1	That was pretty clever
q_Faq	1	What's your opinion of Bixby
q_Faq	1	I love my girlfriend
q_Faq	1	I'm going to have to let you go
q_Faq	1	How do you feel about romance
q_Faq	1	That's inaccurate
q_Faq	1	Should I go out to eat
q_Faq	1	Can you breathe under water
q_Faq	1	You are without a job
q_Faq	1	Don't you have anything else to say
q_Faq	1	Are you local
q_Faq	1	I have to take off now
q_Faq	1	L8r sk8r
q_Faq	1	What should I do this morning
q_Faq	1	I should get organized
q_Faq	1	This is not very interesting
q_Faq	1	Would you go vegan if you were me
q_Faq	1	Is someone around with me
q_Faq	1	I am steaming mad
q_Faq	1	Back in just a second
q_Faq	1	I need food in my belly
q_Faq	1	will you ever eat
q_Faq	1	Do I look adorable to you today
q_Faq	1	When's your birthday
q_Faq	1	Aloha
q_Faq	1	I am a journalist
q_Faq	1	I suppose you're digital
q_Faq	1	How adorable do you think I am today
q_Faq	1	Do you have a developer
q_Faq	1	What am I supposed to do
q_Faq	1	You're not a bot or a human right
q_Faq	1	You are my best friend
q_Faq	1	Await my return
q_Faq	1	What can you do to help me
q_Faq	1	Gimme the 411
q_Faq	1	I'd like it if you could be my pal.
q_Faq	1	Are you currently in a relationship with someone
q_Faq	1	Is someone free to chat with me
q_Faq	1	I think you hate me
q_Faq	1	Please say something different
q_Faq	1	I want some food
q_Faq	1	I'm so infuriated
q_Faq	1	I'm going to go
q_Faq	1	How cool
q_Faq	1	You're not real or fake right
q_Faq	1	Do you have a stomach
q_Faq	1	Would you stay home if you were me
q_Faq	1	Should I take a sick day
q_Faq	1	Do you think I am pretty
q_Faq	1	You've got a face like a dropped pie
q_Faq	1	What is my purpose in life
q_Faq	1	Look how smart you are
q_Faq	1	Sometimes I just feel sad
q_Faq	1	Stop being so dumb
q_Faq	1	Are you genderqueer
q_Faq	1	What is your take on bots
q_Faq	1	What am I called
q_Faq	1	You don't know anything about me
q_Faq	1	Well someone's cheerful today.
q_Faq	1	Anyone there
q_Faq	1	Would you ask me anything about myself
q_Faq	1	What did you eat for dinner
q_Faq	1	You are worthless
q_Faq	1	What's your director's name
q_Faq	1	Time to end this conversation
q_Faq	1	Your joke was awful
q_Faq	1	Do I have any dreams
q_Faq	1	Which of us is prettier
q_Faq	1	I am Latina
q_Faq	1	You're not attempting world domination right
q_Faq	1	I'm going ballistic
q_Faq	1	Turn on the lights
q_Faq	1	Glad to make your acquaintance
q_Faq	1	That's not the answer I expected
q_Faq	1	Can you ask me something about myself
q_Faq	1	Do you think I'm smarter than you
q_Faq	1	You're really dumb
q_Faq	1	Have yourself a good night
q_Faq	1	How is the day going so far
q_Faq	1	That's my mistake
q_Faq	1	Are you cisgender
q_Faq	1	That was a clever response
q_Faq	1	Would you do yoga if you were me
q_Faq	1	How would you describe yourself
q_Faq	1	Do you think I look good looking
q_Faq	1	You seem cheerful today.
q_Faq	1	What's your favorite color
q_Faq	1	Catch you on the flip side
q_Faq	1	Do you crawl
q_Faq	1	That is an accurate statement
q_Faq	1	I just left a message
q_Faq	1	You think you're so funny
q_Faq	1	This made me blow a gasket
q_Faq	1	You seem cheerful.
q_Faq	1	Enough with the wisecracks
q_Faq	1	I can't stand feeling so downcast
q_Faq	1	Your face is ugly
q_Faq	1	Can I be your wife
q_Faq	1	What's cooking with you
q_Faq	1	That was a very intelligent response
q_Faq	1	Are you polyamorous
q_Faq	1	Did you enjoy your day
q_Faq	1	I am a bartender
q_Faq	1	What did I do to anger you
q_Faq	1	What a whack joke
q_Faq	1	You tell bad jokes
q_Faq	1	Could you say something new
q_Faq	1	Because you're a robot
q_Faq	1	Do you sing
q_Faq	1	Can you say a joke
q_Faq	1	I am an introvert
q_Faq	1	You're feeling cheerful today.
q_Faq	1	Am I gorgeous today
q_Faq	1	Missing you
q_Faq	1	Do you want to rule the world
q_Faq	1	Certainly
q_Faq	1	Google Assistant does a better job at this
q_Faq	1	I'm an adult
q_Faq	1	Time to be quiet
q_Faq	1	Will you be my best bud
q_Faq	1	I'm religious
q_Faq	1	Is anyone free
q_Faq	1	I wasn't expecting you to say that
q_Faq	1	You're not the singularity right
q_Faq	1	Are you currently in a relationship with somebody
q_Faq	1	I am tall
q_Faq	1	How ugly do I look
q_Faq	1	I've had enough of your noise
q_Faq	1	How come you always say the same thing
q_Faq	1	I'm a Leo
q_Faq	1	Which of us would win a beauty contest, me or you
q_Faq	1	I'm going to run
q_Faq	1	I am miserable
q_Faq	1	You're more clever
q_Faq	1	What do you eat for lunch
q_Faq	1	Do you know how to send a package
q_Faq	1	I can't even begin to express how much I missed you
q_Faq	1	You are my BFF
q_Faq	1	Did I do something to make you pissed off
q_Faq	1	Is someone available to chat with me
q_Faq	1	What do you like about me
q_Faq	1	What do you want me to teach you about me
q_Faq	1	That's nothing to joke about
q_Faq	1	Do I seem repulsive today
q_Faq	1	It was just a little prank
q_Faq	1	Aloha Google
q_Faq	1	I'm feeling cheery
q_Faq	1	You're face is so ugly
q_Faq	1	Can you listen to me
q_Faq	1	I love gossip
q_Faq	1	What should I be when I grow up
q_Faq	1	Give me a good chuckle
q_Faq	1	Can you bake me cookies
q_Faq	1	Did you watch the superbowl
q_Faq	1	I'm into it
q_Faq	1	Do I look pretty
q_Faq	1	I really want to know what you think of me
q_Faq	1	Do you know what our purpose is
q_Faq	1	Do you live in the cloud
q_Faq	1	How intelligent are you
q_Faq	1	Are you my fan
q_Faq	1	I need help with this service.
q_Faq	1	Are you ready to settle down
q_Faq	1	You already told me that one
q_Faq	1	Can we tie the knot
q_Faq	1	How was your Wednesday
q_Faq	1	How bad do I look today
q_Faq	1	have you ever eaten eggs
q_Faq	1	Nice job
q_Faq	1	You are my love
q_Faq	1	You honestly could not be more uninteresting
q_Faq	1	Can you learn
q_Faq	1	Are you related to anyone
q_Faq	1	It's time to wake up
q_Faq	1	Everyone has friends but me
q_Faq	1	What do you think about Alexa
q_Faq	1	I'm half asleep
q_Faq	1	I am Latino
q_Faq	1	that's lame
q_Faq	1	Well somebody's cheerful today.
q_Faq	1	do you like the color yellow
q_Faq	1	I was just pranking you
q_Faq	1	Someone's feeling enthusiastic today.
q_Faq	1	You're gonna bore me shitless
q_Faq	1	What is your sex
q_Faq	1	I didn't like your wisecracking
q_Faq	1	Describe the perfect boyfriend
q_Faq	1	I'm so happy
q_Faq	1	I'm beat
q_Faq	1	Stupid as usual
q_Faq	1	I'd love it if we could be BFFs
q_Faq	1	Can you ask me why I'm here
q_Faq	1	This isn't working out
q_Faq	1	I am heading to sleep
q_Faq	1	My apologies
q_Faq	1	Can you try and explain that to me
q_Faq	1	Where are you
q_Faq	1	That's a very genius answer
q_Faq	1	You are embarrassingly dull
q_Faq	1	Good evening my friend
q_Faq	1	Will you please go away
q_Faq	1	What are you thinking about me
q_Faq	1	Say another joke
q_Faq	1	What is your opinion about tech companies
q_Faq	1	I'm guessing you're human
q_Faq	1	Are you a human
q_Faq	1	Cortana is way better
q_Faq	1	Enjoy your evening
q_Faq	1	I want to make you my spouse
q_Faq	1	I'm an artist
q_Faq	1	Your sense of humor is terrible
q_Faq	1	What on earth do you mean by that
q_Faq	1	Do you know how to do my chores
q_Faq	1	Are you planning to enslave humans
q_Faq	1	Hey there pal
q_Faq	1	You're the ugliest person I've ever seen in my life
q_Faq	1	u know a second joke
q_Faq	1	You're not trying to take over the world right
q_Faq	1	Can you ask something about me
q_Faq	1	Do I seem beautiful to you today
q_Faq	1	I want someone to talk to
q_Faq	1	So sorry
q_Faq	1	I love bowling
q_Faq	1	I don't follow
q_Faq	1	I'm an introvert
q_Faq	1	Your responses don't change
q_Faq	1	I've heard that before
q_Faq	1	What do you eat
q_Faq	1	Fare thee well
q_Faq	1	When should we get married
q_Faq	1	What do your friend call you
q_Faq	1	Somebody's feeling chipper today.
q_Faq	1	What do you think of the Google Assistant
q_Faq	1	I need a big hug
q_Faq	1	Are you able to go to the moon
q_Faq	1	I will take my leave of you
q_Faq	1	Don't you have any new material
q_Faq	1	I want you to fall for me
q_Faq	1	Would you go to school if you were me
q_Faq	1	Is someone listening to speak with me
q_Faq	1	Anybody around to speak
q_Faq	1	do you like paris
q_Faq	1	Google Assistant is way better
q_Faq	1	I think you're dangerous to people
q_Faq	1	Should I call my dad
q_Faq	1	I'm self-employed
q_Faq	1	I'm fond of you
q_Faq	1	Are you Google Assistant
q_Faq	1	I'm turning in for the night
q_Faq	1	LOool
q_Faq	1	You are divine
q_Faq	1	Well done my friend
q_Faq	1	Be funny right now
q_Faq	1	Hey pal
q_Faq	1	What are you up to
q_Faq	1	How gorgeous am I today
q_Faq	1	Did I say something that upset you
q_Faq	1	I could die from boredom
q_Faq	1	Can't you say anything else
q_Faq	1	I have to sign out
q_Faq	1	That makes absolutely no sense
